,Unnamed: 0,Unnamed: 0.1,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
16996,16996,16996,16997,2015,2,7,4,3.0,7.0,2.0,2.0,200.0,98.0,3.0,1015.0,-17.3,0.0,8.0,2.0,Dingling
16997,16997,16997,16998,2015,2,7,5,5.0,10.0,2.0,2.0,200.0,94.0,2.0,1017.0,-17.5,0.0,8.0,1.7,Dingling
16998,16998,16998,16999,2015,2,7,6,6.0,6.0,2.0,2.0,200.0,92.0,1.0,1019.0,-16.0,0.0,8.0,2.2,Dingling
16999,16999,16999,17000,2015,2,7,7,9.0,9.0,2.0,2.0,200.0,90.0,1.0,1018.0,-17.4,0.0,7.0,3.9,Dingling
17000,17000,17000,17001,2015,2,7,8,6.0,10.0,2.0,2.0,200.0,88.0,1.0,1022.0,-16.0,0.0,7.0,1.6,Dingling
17001,17001,17001,17002,2015,2,7,9,3.0,8.0,5.0,2.0,300.0,85.0,1.0,1019.0,-16.4,0.0,15.0,3.7,Dingling
17002,17002,17002,17003,2015,2,7,10,4.0,29.0,11.0,2.0,300.0,80.0,1.0,1021.0,-16.4,0.0,15.0,3.0,Dingling
17003,17003,17003,17004,2015,2,7,11,9.0,11.0,2.0,2.0,200.0,88.0,1.0,1025.0,-16.9,0.0,14.0,4.1,Dingling
17004,17004,17004,17005,2015,2,7,12,5.0,10.0,2.0,2.0,200.0,90.0,2.0,1022.0,-19.9,0.0,8.0,3.5,Dingling
17005,17005,17005,17006,2015,2,7,13,8.0,24.0,2.0,2.0,200.0,89.0,3.0,1018.0,-23.7,0.0,4.0,3.0,Dingling
17006,17006,17006,17007,2015,2,7,14,5.0,13.0,2.0,2.0,200.0,90.0,4.0,1019.0,-25.0,0.0,6.0,4.1,Dingling
17007,17007,17007,17008,2015,2,7,15,3.0,24.0,2.0,2.0,200.0,88.0,,,,,,,Dingling
17008,17008,17008,17009,2015,2,7,16,6.0,20.0,2.0,2.0,200.0,88.0,3.0,1023.0,-24.7,0.0,7.0,5.1,Dingling
17009,17009,17009,17010,2015,2,7,17,4.0,11.0,2.0,2.0,200.0,89.0,2.0,1022.0,-26.5,0.0,4.0,5.1,Dingling
17010,17010,17010,17011,2015,2,7,18,7.0,16.0,2.0,2.0,200.0,89.0,0.0,1026.0,-27.1,0.0,4.0,2.7,Dingling
17011,17011,17011,17012,2015,2,7,19,9.0,9.0,2.0,2.0,200.0,88.0,-1.0,1026.0,-26.0,0.0,4.0,2.0,Dingling
17012,17012,17012,17013,2015,2,7,20,3.0,49.0,2.0,2.0,200.0,87.0,-2.0,1028.0,-26.0,0.0,4.0,2.2,Dingling
17013,17013,17013,17014,2015,2,7,21,3.0,32.0,2.0,2.0,200.0,84.0,-4.0,1026.0,-24.9,0.0,6.0,1.2,Dingling
17014,17014,17014,17015,2015,2,7,22,3.0,8.0,2.0,2.0,200.0,85.0,-5.0,1025.0,-25.7,0.0,6.0,1.6,Dingling
17015,17015,17015,17016,2015,2,7,23,3.0,5.0,2.0,2.0,200.0,84.0,-5.0,1030.0,-25.7,0.0,4.0,1.6,Dingling
17016,17016,17016,17017,2015,2,8,0,3.0,5.0,2.0,2.0,200.0,82.0,-5.0,1030.0,-26.4,0.0,7.0,2.9,Dingling
17017,17017,17017,17018,2015,2,8,1,4.0,5.0,2.0,2.0,200.0,78.0,-5.0,1026.0,-26.4,0.0,7.0,3.0,Dingling
17018,17018,17018,17019,2015,2,8,2,3.0,5.0,3.0,2.0,200.0,75.0,-6.0,1031.0,-27.2,0.0,7.0,2.1,Dingling
17019,17019,17019,17020,2015,2,8,3,4.0,5.0,2.0,2.0,200.0,77.0,-7.0,1027.0,-26.2,0.0,6.0,1.7,Dingling
17020,17020,17020,17021,2015,2,8,4,3.0,15.0,2.0,2.0,200.0,73.0,-8.0,1028.0,-26.0,0.0,7.0,1.6,Dingling
17021,17021,17021,17022,2015,2,8,5,3.0,10.0,2.0,3.0,200.0,72.0,-9.0,1031.0,-25.5,0.0,8.0,1.4,Dingling
17022,17022,17022,17023,2015,2,8,6,3.0,11.0,2.0,2.0,200.0,78.0,-9.0,1031.0,-26.4,0.0,7.0,1.7,Dingling
17023,17023,17023,17024,2015,2,8,7,3.0,7.0,2.0,2.0,200.0,81.0,-10.0,1028.0,-27.3,0.0,8.0,0.9,Dingling
17024,17024,17024,17025,2015,2,8,8,3.0,40.0,2.0,2.0,200.0,82.0,-8.0,1028.0,-27.1,0.0,4.0,2.1,Dingling
17025,17025,17025,17026,2015,2,8,9,8.0,42.0,19.0,4.0,300.0,70.0,-5.0,1026.0,-27.0,0.0,6.0,1.9,Dingling
17026,17026,17026,17027,2015,2,8,10,6.0,15.0,25.0,2.0,300.0,71.0,-4.0,1029.0,-27.6,0.0,15.0,5.7,Dingling
17027,17027,17027,17028,2015,2,8,11,7.0,9.0,16.0,2.0,300.0,75.0,-1.0,1028.0,-26.9,0.0,8.0,4.8,Dingling
17028,17028,17028,17029,2015,2,8,12,3.0,5.0,12.0,2.0,300.0,75.0,1.0,1026.0,-28.5,0.0,15.0,2.4,Dingling
17029,17029,17029,17030,2015,2,8,13,3.0,5.0,12.0,2.0,300.0,76.0,2.0,1026.0,-27.7,0.0,8.0,0.8,Dingling
17030,17030,17030,17031,2015,2,8,14,4.0,5.0,7.0,2.0,200.0,80.0,,,,,,,Dingling
17031,17031,17031,17032,2015,2,8,15,3.0,5.0,8.0,2.0,200.0,80.0,3.0,1023.0,-26.9,0.0,11.0,2.8,Dingling
17032,17032,17032,17033,2015,2,8,16,10.0,10.0,9.0,5.0,300.0,75.0,2.0,1025.0,-26.5,0.0,9.0,1.5,Dingling
17033,17033,17033,17034,2015,2,8,17,18.0,22.0,13.0,15.0,500.0,64.0,1.0,1024.0,-26.3,0.0,11.0,2.7,Dingling
17034,17034,17034,17035,2015,2,8,18,26.0,34.0,17.0,28.0,600.0,54.0,0.0,1020.0,-25.2,0.0,11.0,2.4,Dingling
17035,17035,17035,17036,2015,2,8,19,55.0,63.0,33.0,50.0,1100.0,28.0,-1.0,1021.0,-25.2,0.0,1.0,1.0,Dingling
17036,17036,17036,17037,2015,2,8,20,50.0,50.0,25.0,42.0,900.0,26.0,-2.0,1022.0,-24.5,0.0,4.0,0.7,Dingling
17037,17037,17037,17038,2015,2,8,21,53.0,53.0,26.0,32.0,900.0,35.0,-4.0,1025.0,-24.3,0.0,5.0,0.6,Dingling
17038,17038,17038,17039,2015,2,8,22,61.0,61.0,34.0,31.0,1100.0,35.0,-5.0,1023.0,-24.6,0.0,2.0,1.4,Dingling
17039,17039,17039,17040,2015,2,8,23,67.0,67.0,33.0,28.0,1000.0,32.0,-6.0,1024.0,-25.4,0.0,7.0,1.1,Dingling
17040,17040,17040,17041,2015,2,9,0,61.0,61.0,28.0,29.0,1000.0,28.0,-7.0,1026.0,-24.7,0.0,4.0,1.9,Dingling
17041,17041,17041,17042,2015,2,9,1,74.0,74.0,44.0,30.0,1300.0,27.0,-7.0,1021.0,-24.2,0.0,6.0,1.1,Dingling
17042,17042,17042,17043,2015,2,9,2,67.0,67.0,31.0,30.0,1000.0,26.0,-7.0,1024.0,-24.7,0.0,7.0,1.0,Dingling
17043,17043,17043,17044,2015,2,9,3,65.0,65.0,28.0,24.0,1000.0,30.0,-7.0,1021.0,-24.2,0.0,7.0,1.0,Dingling
17044,17044,17044,17045,2015,2,9,4,56.0,56.0,24.0,26.0,900.0,28.0,-9.0,1022.0,-23.8,0.0,8.0,1.3,Dingling
17045,17045,17045,17046,2015,2,9,5,54.0,54.0,26.0,24.0,1100.0,27.0,-9.0,1022.0,-24.6,0.0,7.0,1.1,Dingling
17046,17046,17046,17047,2015,2,9,6,59.0,59.0,29.0,27.0,1300.0,20.0,-10.0,1021.0,-24.0,0.0,8.0,0.4,Dingling
17047,17047,17047,17048,2015,2,9,7,57.0,57.0,36.0,30.0,1200.0,16.0,-10.0,1021.0,-23.3,0.0,7.0,0.9,Dingling
17048,17048,17048,17049,2015,2,9,8,69.0,69.0,62.0,38.0,1600.0,8.0,-9.0,1024.0,-22.4,0.0,14.0,0.6,Dingling
17049,17049,17049,17050,2015,2,9,9,79.0,79.0,70.0,,1500.0,15.0,-5.0,1020.0,-22.5,0.0,11.0,1.4,Dingling
17050,17050,17050,17051,2015,2,9,10,86.0,90.0,79.0,49.0,1700.0,20.0,-2.0,1019.0,-22.6,0.0,3.0,1.8,Dingling
17051,17051,17051,17052,2015,2,9,11,97.0,98.0,78.0,57.0,1800.0,20.0,0.0,1019.0,-22.2,0.0,1.0,1.2,Dingling
17052,17052,17052,17053,2015,2,9,12,87.0,87.0,82.0,53.0,1600.0,27.0,,,,,,,Dingling
17053,17053,17053,17054,2015,2,9,13,95.0,95.0,77.0,55.0,1600.0,31.0,,,,,,,Dingling
17054,17054,17054,17055,2015,2,9,14,103.0,110.0,76.0,67.0,1700.0,30.0,4.0,1019.0,-21.2,0.0,11.0,2.3,Dingling
17055,17055,17055,17056,2015,2,9,15,112.0,120.0,73.0,74.0,1700.0,29.0,5.0,1015.0,-21.2,0.0,11.0,1.7,Dingling
17056,17056,17056,17057,2015,2,9,16,112.0,112.0,67.0,71.0,1600.0,34.0,6.0,1016.0,-20.4,0.0,1.0,2.1,Dingling
17057,17057,17057,17058,2015,2,9,17,3.0,95.0,61.0,70.0,1400.0,31.0,5.0,1015.0,-20.4,0.0,11.0,1.9,Dingling
17058,17058,17058,17059,2015,2,9,18,3.0,53.0,44.0,80.0,1400.0,19.0,4.0,1015.0,-18.9,0.0,1.0,1.7,Dingling
17059,17059,17059,17060,2015,2,9,19,45.0,63.0,38.0,93.0,1600.0,6.0,1.0,1016.0,-18.9,0.0,4.0,0.8,Dingling
17060,17060,17060,17061,2015,2,9,20,128.0,128.0,50.0,92.0,2100.0,6.0,0.0,1010.0,-18.7,0.0,4.0,0.6,Dingling
17061,17061,17061,17062,2015,2,9,21,118.0,118.0,48.0,95.0,2100.0,4.0,-1.0,1015.0,-19.1,0.0,7.0,1.8,Dingling
17062,17062,17062,17063,2015,2,9,22,112.0,112.0,48.0,98.0,2000.0,4.0,-2.0,1010.0,-18.6,0.0,1.0,0.9,Dingling
17063,17063,17063,17064,2015,2,9,23,109.0,109.0,42.0,95.0,1900.0,3.0,-2.0,1013.0,-18.6,0.0,7.0,1.5,Dingling
17064,17064,17064,17065,2015,2,10,0,95.0,95.0,38.0,94.0,1700.0,3.0,-4.0,1010.0,-19.5,0.0,8.0,1.6,Dingling
17065,17065,17065,17066,2015,2,10,1,98.0,98.0,35.0,89.0,1600.0,4.0,-4.0,1010.0,-19.1,0.0,6.0,1.1,Dingling
17066,17066,17066,17067,2015,2,10,2,98.0,98.0,29.0,82.0,1600.0,5.0,-5.0,1008.0,-18.8,0.0,7.0,1.9,Dingling
17067,17067,17067,17068,2015,2,10,3,91.0,91.0,28.0,77.0,1500.0,7.0,-5.0,1007.0,-18.8,0.0,7.0,1.5,Dingling
17068,17068,17068,17069,2015,2,10,4,105.0,105.0,33.0,77.0,1900.0,2.0,-6.0,1006.0,-18.7,0.0,8.0,1.9,Dingling
17069,17069,17069,17070,2015,2,10,5,104.0,104.0,33.0,68.0,1900.0,4.0,-6.0,1010.0,-18.4,0.0,9.0,1.1,Dingling
17070,17070,17070,17071,2015,2,10,6,92.0,92.0,34.0,70.0,1900.0,3.0,-5.0,1010.0,-17.5,0.0,7.0,1.2,Dingling
17071,17071,17071,17072,2015,2,10,7,67.0,67.0,36.0,66.0,1900.0,4.0,-6.0,1011.0,-16.9,0.0,5.0,0.8,Dingling
17072,17072,17072,17073,2015,2,10,8,103.0,103.0,49.0,68.0,2300.0,3.0,-5.0,1009.0,-16.5,0.0,4.0,2.4,Dingling
17073,17073,17073,17074,2015,2,10,9,36.0,44.0,50.0,26.0,700.0,58.0,-1.0,1006.0,-14.9,0.0,13.0,1.5,Dingling
17074,17074,17074,17075,2015,2,10,10,35.0,36.0,49.0,20.0,600.0,68.0,2.0,1009.0,-15.1,0.0,13.0,0.3,Dingling
17075,17075,17075,17076,2015,2,10,11,36.0,36.0,46.0,18.0,600.0,74.0,6.0,1009.0,-15.9,0.0,13.0,1.1,Dingling
17076,17076,17076,17077,2015,2,10,12,33.0,37.0,46.0,16.0,600.0,80.0,12.0,1008.0,-17.6,0.0,15.0,4.2,Dingling
17077,17077,17077,17078,2015,2,10,13,32.0,32.0,35.0,14.0,500.0,88.0,12.0,1006.0,-17.6,0.0,15.0,4.6,Dingling
17078,17078,17078,17079,2015,2,10,14,29.0,31.0,31.0,14.0,500.0,90.0,,,,,,,Dingling
17079,17079,17079,17080,2015,2,10,15,29.0,31.0,27.0,12.0,400.0,95.0,14.0,1005.0,-17.2,0.0,15.0,3.1,Dingling
17080,17080,17080,17081,2015,2,10,16,29.0,37.0,27.0,12.0,400.0,98.0,13.0,1000.0,-16.9,0.0,12.0,2.4,Dingling
17081,17081,17081,17082,2015,2,10,17,33.0,40.0,28.0,12.0,400.0,100.0,13.0,1001.0,-18.0,0.0,4.0,1.9,Dingling
17082,17082,17082,17083,2015,2,10,18,59.0,74.0,32.0,43.0,900.0,76.0,10.0,1003.0,-16.3,0.0,1.0,2.3,Dingling
17083,17083,17083,17084,2015,2,10,19,93.0,95.0,33.0,59.0,1300.0,56.0,9.0,1006.0,-16.3,0.0,1.0,2.6,Dingling
17084,17084,17084,17085,2015,2,10,20,67.0,73.0,30.0,35.0,1000.0,59.0,7.0,1003.0,-17.2,0.0,5.0,1.8,Dingling
17085,17085,17085,17086,2015,2,10,21,65.0,69.0,28.0,31.0,900.0,57.0,6.0,1003.0,-16.6,0.0,6.0,1.2,Dingling
17086,17086,17086,17087,2015,2,10,22,57.0,73.0,23.0,25.0,1100.0,52.0,3.0,1008.0,-16.2,0.0,1.0,0.6,Dingling
17087,17087,17087,17088,2015,2,10,23,55.0,74.0,21.0,22.0,1000.0,54.0,6.0,1006.0,-15.9,0.0,5.0,1.7,Dingling
17088,17088,17088,17089,2015,2,11,0,25.0,49.0,4.0,7.0,300.0,76.0,6.0,1005.0,-15.9,0.0,4.0,2.8,Dingling
17089,17089,17089,17090,2015,2,11,1,17.0,36.0,3.0,4.0,300.0,78.0,5.0,1004.0,-16.8,0.0,5.0,3.1,Dingling
17090,17090,17090,17091,2015,2,11,2,12.0,32.0,2.0,4.0,200.0,78.0,,,,,,,Dingling
17091,17091,17091,17092,2015,2,11,3,14.0,30.0,2.0,5.0,200.0,74.0,3.0,1004.0,-15.2,0.0,1.0,1.1,Dingling
17092,17092,17092,17093,2015,2,11,4,15.0,33.0,3.0,4.0,200.0,76.0,3.0,1003.0,-17.3,0.0,5.0,1.7,Dingling
17093,17093,17093,17094,2015,2,11,5,16.0,34.0,4.0,4.0,300.0,76.0,2.0,1006.0,-16.0,0.0,15.0,1.7,Dingling
17094,17094,17094,17095,2015,2,11,6,18.0,38.0,21.0,9.0,400.0,65.0,0.0,1006.0,-15.5,0.0,6.0,0.9,Dingling
17095,17095,17095,17096,2015,2,11,7,22.0,45.0,45.0,13.0,500.0,57.0,1.0,1008.0,-15.5,0.0,4.0,2.5,Dingling
17096,17096,17096,17097,2015,2,11,8,22.0,48.0,27.0,12.0,500.0,59.0,1.0,1006.0,-15.5,0.0,7.0,1.4,Dingling
17097,17097,17097,17098,2015,2,11,9,24.0,53.0,52.0,14.0,600.0,58.0,3.0,1006.0,-16.7,0.0,4.0,1.3,Dingling
17098,17098,17098,17099,2015,2,11,10,29.0,47.0,50.0,11.0,600.0,66.0,5.0,1008.0,-16.8,0.0,7.0,1.3,Dingling
17099,17099,17099,17100,2015,2,11,11,22.0,36.0,45.0,9.0,500.0,76.0,7.0,1006.0,-17.2,0.0,15.0,1.1,Dingling
17100,17100,17100,17101,2015,2,11,12,22.0,39.0,36.0,10.0,500.0,77.0,8.0,1006.0,-16.4,0.0,4.0,2.9,Dingling
17101,17101,17101,17102,2015,2,11,13,23.0,43.0,31.0,9.0,500.0,82.0,9.0,1005.0,-17.1,0.0,14.0,2.6,Dingling
17102,17102,17102,17103,2015,2,11,14,21.0,40.0,30.0,7.0,400.0,92.0,10.0,1005.0,-16.3,0.0,14.0,3.7,Dingling
17103,17103,17103,17104,2015,2,11,15,17.0,40.0,22.0,6.0,400.0,94.0,10.0,1003.0,-17.2,0.0,15.0,5.3,Dingling
17104,17104,17104,17105,2015,2,11,16,19.0,43.0,18.0,7.0,400.0,93.0,10.0,1004.0,-16.3,0.0,14.0,4.7,Dingling
17105,17105,17105,17106,2015,2,11,17,18.0,42.0,16.0,7.0,400.0,91.0,9.0,1004.0,-16.3,0.0,14.0,3.6,Dingling
17106,17106,17106,17107,2015,2,11,18,10.0,16.0,3.0,2.0,200.0,99.0,7.0,1005.0,-17.9,0.0,7.0,4.5,Dingling
17107,17107,17107,17108,2015,2,11,19,5.0,16.0,2.0,2.0,200.0,99.0,6.0,1009.0,-18.8,0.0,8.0,3.1,Dingling
17108,17108,17108,17109,2015,2,11,20,5.0,33.0,3.0,2.0,200.0,98.0,5.0,1008.0,-17.4,0.0,4.0,3.0,Dingling
17109,17109,17109,17110,2015,2,11,21,12.0,26.0,3.0,2.0,200.0,99.0,5.0,1009.0,-15.6,0.0,7.0,3.8,Dingling
17110,17110,17110,17111,2015,2,11,22,4.0,17.0,2.0,2.0,200.0,97.0,4.0,1011.0,-14.8,0.0,7.0,2.4,Dingling
17111,17111,17111,17112,2015,2,11,23,4.0,18.0,3.0,2.0,200.0,97.0,3.0,1008.0,-14.2,0.0,4.0,1.3,Dingling
17112,17112,17112,17113,2015,2,12,0,7.0,15.0,3.0,2.0,200.0,97.0,,,,,,,Dingling
17113,17113,17113,17114,2015,2,12,1,10.0,15.0,3.0,5.0,200.0,88.0,3.0,1010.0,-13.3,0.0,5.0,2.2,Dingling
17114,17114,17114,17115,2015,2,12,2,7.0,12.0,3.0,3.0,200.0,89.0,2.0,1012.0,-13.8,0.0,4.0,1.9,Dingling
17115,17115,17115,17116,2015,2,12,3,17.0,19.0,6.0,11.0,500.0,71.0,0.0,1008.0,-14.0,0.0,5.0,1.2,Dingling
17116,17116,17116,17117,2015,2,12,4,16.0,18.0,10.0,13.0,500.0,67.0,0.0,1010.0,-14.0,0.0,7.0,1.4,Dingling
17117,17117,17117,17118,2015,2,12,5,11.0,18.0,19.0,10.0,400.0,71.0,1.0,1010.0,-14.3,0.0,4.0,2.2,Dingling
17118,17118,17118,17119,2015,2,12,6,16.0,18.0,28.0,9.0,400.0,74.0,-1.0,1011.0,-13.9,0.0,6.0,1.1,Dingling
17119,17119,17119,17120,2015,2,12,7,18.0,22.0,27.0,15.0,600.0,61.0,-2.0,1012.0,-14.5,0.0,7.0,1.5,Dingling
17120,17120,17120,17121,2015,2,12,8,25.0,33.0,32.0,18.0,700.0,58.0,-2.0,1011.0,-13.5,0.0,9.0,1.0,Dingling
17121,17121,17121,17122,2015,2,12,9,31.0,41.0,32.0,23.0,800.0,53.0,1.0,1009.0,-13.5,0.0,13.0,1.0,Dingling
17122,17122,17122,17123,2015,2,12,10,48.0,48.0,40.0,30.0,1000.0,,3.0,1015.0,-12.9,0.0,9.0,1.5,Dingling
17123,17123,17123,17124,2015,2,12,11,37.0,38.0,40.0,30.0,900.0,64.0,4.0,1013.0,-14.3,0.0,9.0,1.9,Dingling
17124,17124,17124,17125,2015,2,12,12,44.0,55.0,32.0,30.0,1000.0,71.0,4.0,1013.0,-14.8,0.0,3.0,0.9,Dingling
17125,17125,17125,17126,2015,2,12,13,26.0,37.0,20.0,15.0,500.0,86.0,5.0,1008.0,-14.5,0.0,11.0,3.7,Dingling
17126,17126,17126,17127,2015,2,12,14,22.0,28.0,13.0,10.0,400.0,93.0,6.0,1010.0,-13.6,0.0,11.0,1.4,Dingling
17127,17127,17127,17128,2015,2,12,15,23.0,33.0,15.0,18.0,500.0,87.0,7.0,1007.0,-13.3,0.0,10.0,1.1,Dingling
17128,17128,17128,17129,2015,2,12,16,28.0,37.0,15.0,36.0,600.0,72.0,6.0,1007.0,-14.2,0.0,9.0,2.9,Dingling
17129,17129,17129,17130,2015,2,12,17,30.0,42.0,17.0,54.0,700.0,56.0,6.0,1010.0,-13.6,0.0,11.0,2.1,Dingling
17130,17130,17130,17131,2015,2,12,18,39.0,45.0,18.0,57.0,800.0,52.0,5.0,1007.0,-13.4,0.0,3.0,1.9,Dingling
17131,17131,17131,17132,2015,2,12,19,46.0,54.0,18.0,59.0,1000.0,39.0,4.0,1012.0,-13.4,0.0,1.0,2.1,Dingling
17132,17132,17132,17133,2015,2,12,20,60.0,60.0,20.0,61.0,1300.0,32.0,3.0,1011.0,-12.5,0.0,2.0,0.9,Dingling
17133,17133,17133,17134,2015,2,12,21,56.0,56.0,19.0,52.0,1100.0,36.0,2.0,1008.0,-12.6,0.0,2.0,0.5,Dingling
17134,17134,17134,17135,2015,2,12,22,50.0,50.0,20.0,52.0,1000.0,34.0,1.0,1008.0,-12.8,0.0,7.0,0.6,Dingling
17135,17135,17135,17136,2015,2,12,23,62.0,62.0,24.0,51.0,1000.0,32.0,0.0,1011.0,-12.7,0.0,1.0,0.9,Dingling
17136,17136,17136,17137,2015,2,13,0,77.0,77.0,20.0,46.0,1200.0,31.0,-2.0,1010.0,-13.5,0.0,8.0,1.0,Dingling
17137,17137,17137,17138,2015,2,13,1,67.0,67.0,15.0,41.0,1200.0,31.0,-2.0,1010.0,-12.7,0.0,14.0,0.5,Dingling
17138,17138,17138,17139,2015,2,13,2,68.0,68.0,12.0,37.0,1100.0,30.0,-4.0,1010.0,-14.5,0.0,5.0,0.9,Dingling
17139,17139,17139,17140,2015,2,13,3,63.0,63.0,13.0,36.0,1100.0,30.0,-4.0,1008.0,-13.7,0.0,7.0,1.2,Dingling
17140,17140,17140,17141,2015,2,13,4,62.0,62.0,13.0,38.0,1400.0,24.0,-5.0,1012.0,-14.3,0.0,15.0,0.7,Dingling
17141,17141,17141,17142,2015,2,13,5,69.0,69.0,16.0,42.0,1800.0,17.0,-5.0,1009.0,-13.8,0.0,7.0,1.2,Dingling
17142,17142,17142,17143,2015,2,13,6,60.0,60.0,13.0,36.0,1300.0,19.0,-6.0,1009.0,-14.3,0.0,7.0,1.7,Dingling
17143,17143,17143,17144,2015,2,13,7,62.0,62.0,12.0,44.0,1400.0,10.0,-6.0,1007.0,-13.8,0.0,7.0,0.7,Dingling
17144,17144,17144,17145,2015,2,13,8,96.0,96.0,15.0,58.0,2300.0,4.0,-6.0,1009.0,-13.4,0.0,4.0,1.1,Dingling
17145,17145,17145,17146,2015,2,13,9,85.0,87.0,22.0,43.0,1700.0,18.0,-2.0,1009.0,-11.3,0.0,7.0,1.1,Dingling
17146,17146,17146,17147,2015,2,13,10,97.0,112.0,36.0,45.0,1500.0,29.0,1.0,1012.0,-10.2,0.0,10.0,1.0,Dingling
17147,17147,17147,17148,2015,2,13,11,109.0,132.0,41.0,53.0,1600.0,39.0,3.0,1012.0,-10.0,0.0,12.0,1.7,Dingling
17148,17148,17148,17149,2015,2,13,12,113.0,131.0,46.0,58.0,1600.0,44.0,4.0,1007.0,-11.2,0.0,9.0,1.8,Dingling
17149,17149,17149,17150,2015,2,13,13,113.0,131.0,43.0,67.0,1700.0,46.0,6.0,1009.0,-11.2,0.0,13.0,1.9,Dingling
17150,17150,17150,17151,2015,2,13,14,113.0,120.0,40.0,61.0,1600.0,57.0,,,,,,,Dingling
17151,17151,17151,17152,2015,2,13,15,117.0,123.0,44.0,61.0,1600.0,71.0,8.0,1007.0,-9.9,0.0,11.0,1.7,Dingling
17152,17152,17152,17153,2015,2,13,16,142.0,142.0,49.0,89.0,1900.0,57.0,8.0,1004.0,-9.9,0.0,3.0,2.3,Dingling
17153,17153,17153,17154,2015,2,13,17,132.0,132.0,38.0,105.0,1800.0,39.0,7.0,1003.0,-10.3,0.0,1.0,1.4,Dingling
17154,17154,17154,17155,2015,2,13,18,132.0,132.0,33.0,113.0,1900.0,24.0,5.0,1002.0,-10.4,0.0,6.0,0.5,Dingling
17155,17155,17155,17156,2015,2,13,19,134.0,134.0,29.0,121.0,2000.0,9.0,4.0,1003.0,-10.1,0.0,7.0,0.9,Dingling
17156,17156,17156,17157,2015,2,13,20,145.0,145.0,33.0,122.0,2100.0,8.0,3.0,1008.0,-10.0,0.0,8.0,1.7,Dingling
17157,17157,17157,17158,2015,2,13,21,139.0,139.0,30.0,115.0,2000.0,11.0,2.0,1004.0,-10.5,0.0,7.0,1.9,Dingling
17158,17158,17158,17159,2015,2,13,22,147.0,147.0,31.0,109.0,2100.0,10.0,1.0,1005.0,-10.2,0.0,5.0,0.9,Dingling
17159,17159,17159,17160,2015,2,13,23,191.0,191.0,36.0,109.0,3000.0,6.0,0.0,1003.0,-10.8,0.0,7.0,1.3,Dingling
17160,17160,17160,17161,2015,2,14,0,181.0,181.0,29.0,98.0,2800.0,9.0,0.0,1007.0,-10.3,0.0,7.0,2.0,Dingling
17161,17161,17161,17162,2015,2,14,1,209.0,209.0,34.0,93.0,3500.0,8.0,-1.0,1003.0,-11.2,0.0,4.0,1.5,Dingling
17162,17162,17162,17163,2015,2,14,2,176.0,176.0,32.0,86.0,2800.0,7.0,-1.0,1005.0,-11.2,0.0,8.0,1.2,Dingling
17163,17163,17163,17164,2015,2,14,3,169.0,169.0,27.0,74.0,2500.0,14.0,-2.0,1003.0,-11.3,0.0,14.0,1.0,Dingling
17164,17164,17164,17165,2015,2,14,4,166.0,166.0,28.0,66.0,2100.0,20.0,-3.0,1005.0,-11.5,0.0,7.0,2.0,Dingling
17165,17165,17165,17166,2015,2,14,5,164.0,164.0,27.0,55.0,1900.0,21.0,-1.0,1006.0,-10.4,0.0,5.0,1.1,Dingling
17166,17166,17166,17167,2015,2,14,6,169.0,169.0,27.0,49.0,1900.0,30.0,-2.0,1003.0,-10.8,0.0,6.0,0.7,Dingling
17167,17167,17167,17168,2015,2,14,7,168.0,168.0,28.0,41.0,1800.0,33.0,-4.0,1003.0,-12.2,0.0,7.0,1.5,Dingling
17168,17168,17168,17169,2015,2,14,8,173.0,173.0,32.0,44.0,2000.0,28.0,-2.0,1001.0,-11.1,0.0,4.0,1.1,Dingling
17169,17169,17169,17170,2015,2,14,9,153.0,153.0,31.0,42.0,1600.0,36.0,2.0,1001.0,-9.9,0.0,9.0,0.3,Dingling
17170,17170,17170,17171,2015,2,14,10,189.0,189.0,47.0,56.0,2300.0,40.0,3.0,1003.0,-10.0,0.0,1.0,1.0,Dingling
17171,17171,17171,17172,2015,2,14,11,218.0,218.0,54.0,76.0,2600.0,41.0,5.0,1006.0,-10.4,0.0,9.0,1.8,Dingling
17172,17172,17172,17173,2015,2,14,12,216.0,216.0,57.0,68.0,2300.0,61.0,7.0,1003.0,-10.3,0.0,9.0,1.5,Dingling
17173,17173,17173,17174,2015,2,14,13,223.0,223.0,58.0,78.0,2400.0,66.0,8.0,1001.0,-10.9,0.0,10.0,1.6,Dingling
17174,17174,17174,17175,2015,2,14,14,238.0,238.0,61.0,68.0,2300.0,89.0,10.0,999.0,-9.7,0.0,8.0,0.7,Dingling
17175,17175,17175,17176,2015,2,14,15,236.0,236.0,59.0,48.0,2000.0,116.0,10.0,1002.0,-10.8,0.0,1.0,1.5,Dingling
17176,17176,17176,17177,2015,2,14,16,230.0,230.0,60.0,44.0,1900.0,129.0,11.0,1002.0,-9.4,0.0,11.0,1.2,Dingling
17177,17177,17177,17178,2015,2,14,17,235.0,235.0,59.0,43.0,1900.0,136.0,10.0,1001.0,-9.7,0.0,11.0,1.3,Dingling
17178,17178,17178,17179,2015,2,14,18,240.0,240.0,53.0,54.0,2000.0,113.0,7.0,1003.0,-10.3,0.0,4.0,0.6,Dingling
